,회사명,종목코드
2287,지엘팜텍,204840
2288,진매트릭스,109820
2289,창해에탄올,4650
2290,초록뱀미디어,47820
2291,컬러레이,900310
2292,케이알엠,93640
2293,케이프,64820
2294,케일럼,258610
2295,코데즈컴바인,47770
2296,코리아에프티,123410
2297,코센,9730
2298,코웰패션,33290
2299,퀀타매트릭스,317690
2300,큐라클,365270
2301,클라우드에어,36170
2302,키네마스터,139670
2303,키움제6호스팩,413600
2304,키이스트,54780
2305,타이거일렉,219130
2306,탑코미디어,134580
2307,테스,95610
2308,톱텍,108230
2309,툴젠,199800
2310,티피씨글로벌,130740
2311,파워로직스,47310
2312,파인엠텍,441270
2313,파인테크닉스,106240
2314,파트론,91700
2315,포인트엔지니어링,256630
2316,프리엠스,53160
2317,플랜티넷,75130
2318,피앤씨테크,237750
2319,핀텔,291810
2320,하나26호스팩,446750
2321,하나28호스팩,454750
2322,하나30호스팩,469880
2323,하나금융24호스팩,430230
2324,하나금융25호스팩,435620
2325,하림지주,3380
2326,하림지주,3380
2327,하이제6호스팩,377400
2328,한국가구,4590
2329,한국제13호스팩,464440
2330,한국캐피탈,23760
2331,한국팩키지,37230
2332,한양이엔지,45100
2333,한일진공,123840
2334,한화플러스제3호스팩,430460
2335,현대공업,170030
2336,현대무벡스,319400
2337,AP시스템,265520
2338,CNT85,56730
2339,EG,37370
2340,HLB파나진,46210
2341,HPSP,403870
2342,KB제25호스팩,455250
2343,KB제27호스팩,464680
2344,KX하이텍,52900
2345,S&K폴리텍,91340
2346,SBI인베스트먼트,19550
2347,SM C&C,48550
2348,SM Life Design,63440
2349,THE E&M,89230
2350,THE MIDONG,161570
2351,골프존뉴딘홀딩스,121440
2352,글로벌에스엠,900070
2353,금화피에스시,36190
2354,나노신소재,121600
2355,나스미디어,89600
2356,네온테크,306620
2357,네이처셀,7390
2358,넥슨게임즈,225570
2359,넵튠,217270
2360,녹십자웰빙,234690
2361,누리플랜,69140
2362,뉴인텍,12340
2363,대동스틸,48470
2364,대신밸런스제14호스팩,442310
2365,대유에이피,290120
2366,대주전자재료,78600
2367,더블유에스아이,299170
2368,덕산하이메탈,77360
2369,덱스터,206560
2370,덴티스,261200
2371,동국알앤에스,75970
2372,두산테스나,131970
2373,드래곤플라이,30350
2374,드림씨아이에스,223250
2375,디딤이앤에프,217620
2376,디지캡,197140
2377,디티앤씨,187220
2378,라닉스,317120
2379,라온테크,232680
2380,라이프시맨틱스,347700
2381,래몽래인,200350
2382,로보티즈,108490
2383,로체시스템즈,71280
2384,리노공업,58470
2385,마녀공장,439090
2386,마니커에프앤지,195500
2387,마이크로디지탈,305090
2388,매커스,93520
2389,메가엠디,133750
2390,메디앙스,14100
2391,모니터랩,434480
2392,모아텍,33200
2393,모헨즈,6920
2394,미래생명자원,218150
2395,바디텍메드,206640
2396,백금T&A,46310
2397,보성파워텍,6910
2398,블리츠웨이,369370
2399,비디아이,148140
2400,비비씨,318410
2401,비아트론,141000
2402,비엠티,86670
2403,비유테크놀러지,230980
2404,비츠로시스,54220
2405,빅솔론,93190
2406,빛샘전자,72950
2407,삼기이브이,419050
2408,삼성머스트스팩5호,380320
2409,삼성스팩7호,439250
2410,삼아제약,9300
2411,삼영이엔씨,65570
2412,삼진엘앤디,54090
2413,상상인인더스트리,101000
2414,서남,294630
2415,서연탑메탈,19770
2416,서진오토모티브,122690
2417,서희건설,35890
2418,세동,53060
2419,세림B&G,340440
2420,세명전기,17510
2421,세진티에스,67770
2422,셀트리온제약,68760
2423,솔브레인홀딩스,36830
2424,솔트룩스,304100
2425,수산아이앤티,50960
2426,스튜디오드래곤,253450
2427,스튜디오산타클로스,204630
2428,승일,49830
2429,시큐레터,418250
2430,시큐브,131090
2431,신신제약,2800
2432,신원종합개발,17000
2433,신화인터텍,56700
2434,실리콘투,257720
2435,썸에이지,208640
2436,쏠리드,50890
2437,씨씨에스,66790
2438,씨앤투스,352700
2439,씨엑스아이,900120
2440,씨유박스,340810
2441,아난티,25980
2442,아바코,83930
2443,아이씨디,40910
2444,아이진,185490
2445,아이크래프트,52460
2446,아이텍,119830
2447,아이패밀리에스씨,114840
2448,알로이스,297570
2449,알리코제약,260660
2450,야스,255440
2451,양지사,30960
2452,어스앤에어로스페이스,263540
2453,에스넷,38680
2454,에스씨디,42110
2455,에스에스알,275630
2456,에스텍,69510
2457,에스폴리텍,50760
2458,에스퓨얼셀,288620
2459,에스피시스템스,317830
2460,에쎈테크,43340
2461,에이디칩스,54630
2462,에이치시티,72990
2463,에이치피오,357230
2464,에이텍모빌리티,224110
2465,에코프로비엠,247540
2466,에코프로에이치엔,383310
2467,에코플라스틱,38110
2468,엔에이치스팩23호,422040
2469,엔젠바이오,354200
2470,엔피,291230
2471,엔피케이,48830
2472,엘티씨,170920
2473,영우디에스피,143540
2474,예선테크,250930
2475,오디텍,80520
2476,오리엔트정공,65500
2477,오스코텍,39200
2478,오에스피,368970
2479,올릭스,226950
2480,옴니시스템,57540
2481,와이씨켐,112290
2482,와이엠텍,273640
2483,와이즈버즈,273060
2484,와이지엔터테인먼트,122870
2485,우리산업,215360
2486,우정바이오,215380
2487,우주일렉트로,65680
2488,원바이오젠,307280
2489,원익,32940
2490,원익IPS,240810
2491,원익머트리얼즈,104830
2492,원익큐브,14190
2493,위즈코프,38620
2494,윈텍,320000
2495,윙스풋,335870
2496,유비케어,32620
2497,유비쿼스홀딩스,78070
2498,유안타제13호스팩,449020
2499,율촌,146060
2500,이노룰스,296640
2501,이노메트리,302430
2502,이루다,164060
2503,이씨에스,67010
2504,이오테크닉스,39030
2505,이지트로닉스,377330
2506,이지홀딩스,35810
2507,이트론,96040
2508,인바이오,352940
2509,인지디스플레,37330
2510,인터로조,119610
2511,인터플렉스,51370
2512,인트론바이오,48530
2513,인화정공,101930
2514,정다운,208140
2515,제이스코홀딩스,23440
2516,제이앤티씨,204270
2517,제주맥주,276730
2518,지아이이노베이션,358570
2519,지어소프트,51160
2520,지에스이,53050
2521,지오릿에너지,270520
2522,카이노스메드,284620
2523,컨텍,451760
2524,컴투스홀딩스,63080
2525,케이엔더블유,105330
2526,케이엘넷,39420
2527,켐트로닉스,89010
2528,코나아이,52400
2529,코난테크놀로지,402030
2530,코리아나,27050
2531,코미코,183300
2532,코스메카코리아,241710
2533,코콤,15710
2534,큐에스아이,66310
2535,크레버스,96240
2536,클리노믹스,352770
2537,티라유텍,322180
2538,티움바이오,321550
2539,티케이케미칼,104480
2540,티플랙스,81150
2541,파워넷,37030
2542,파이오링크,170790
2543,파인디앤씨,49120
2544,판타지오,32800
2545,팬젠,222110
2546,푸른기술,94940
2547,프럼파스트,35200
2548,플리토,300080
2549,피씨엘,241820
2550,피에스텍,2230
2551,피엔티엠에스,257370
2552,하이록코리아,13030
2553,하이비젼시스템,126700
2554,하이소닉,106080
2555,하츠,66130
2556,한국기업평가,34950
2557,한국전자금융,63570
2558,한국정보공학,39740
2559,한국제11호스팩,436610
2560,한네트,52600
2561,한라IMS,92460
2562,한송네오텍,226440
2563,한스바이오메드,42520
2564,한탑,2680
2565,해성산업,34810
2566,헥토이노베이션,214180
2567,홈센타홀딩스,60560
2568,힘스,238490
